,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
8292,1.1834,0.7994,0.2477,0.5093,0.1618,0.4814,-0.4443,0.0526,0.8451,0.0664,0.7295,0.7752,1.0839,0.4134,0.0269,0.7252,0.3665,0.3614,0.5678,0.2284,0.8176,0.3112,0.3105,0.4673,0.7793,-0.0741,0.3149,0.574,0.2637,1.2465,-0.3722,0.0096,0.9371,1.1479,0.3498,-0.1122,0.6097,0.9232,0.3278,0.2848,1.0492,0.7679,0.8347,0.3014,0.5644,1.0338,0.7889,0.9615,0.3733,0.4047,7,3,1.0
2479,0.6356,0.5304,0.9328,0.1173,0.1462,1.1145,0.5474,-0.01,0.6671,0.7132,0.5116,0.2302,0.6417,0.3449,0.6581,0.5498,0.5761,0.5988,1.2455,0.7935,0.9472,0.1688,0.8455,0.0467,0.8574,0.198,0.461,0.1442,0.8905,0.9709,0.3709,0.6508,1.434,0.2092,0.5833,1.2715,0.3408,1.2782,-0.2853,0.7663,0.0062,0.455,-0.1889,0.4181,0.6012,0.5759,0.6772,0.7122,0.8153,0.7071,2,0,1.0
3996,-0.0922,0.3728,0.956,0.4934,1.0697,0.543,0.2563,0.4838,0.5289,0.5507,0.216,-0.0451,0.4454,-0.0498,0.8329,1.0054,0.1839,0.2754,-0.0538,0.0537,0.7037,0.6409,0.1807,-0.1034,1.0142,0.933,0.7294,0.7768,0.9576,0.459,0.9149,0.4731,0.6073,0.7879,0.6801,0.6693,1.0523,0.3511,0.0441,0.1647,0.7466,0.2514,0.2574,0.0158,0.0432,0.8561,0.4024,0.5549,0.5168,0.9825,2,3,1.0
2976,1.2731,0.653,0.4832,1.1117,-0.0503,0.4545,-0.0051,1.048,0.2506,0.4593,0.3671,0.7897,0.1512,0.3556,0.382,0.7997,1.1718,0.278,1.0613,1.1254,0.1725,0.9368,1.1113,0.6303,1.109,0.4049,0.3891,0.8309,0.0255,0.4853,0.7706,0.8799,0.5961,0.58,0.3629,0.277,0.8517,0.7403,0.6901,1.0647,0.0999,0.9575,0.6473,0.6942,0.3895,0.4826,0.2102,0.8317,0.011,0.3444,2,1,1.0
9214,0.0368,0.4765,0.8608,0.0783,0.0345,0.0582,0.7426,0.7489,0.0688,0.4719,1.094,0.2359,0.5587,0.4211,0.9706,0.1141,0.5298,0.8983,0.6274,0.8373,0.767,1.3739,0.1782,0.1094,0.4834,1.1717,0.2202,0.6337,0.9635,0.3731,0.4087,0.7603,0.7187,1.3988,0.8231,0.3068,0.6431,0.7695,0.4266,-0.026,1.1204,0.0353,0.4825,0.0962,0.3177,0.513,0.3619,0.2315,1.0937,0.4053,7,4,1.0
2708,0.6461,-0.0506,0.8805,0.6693,0.437,0.3316,-0.1749,0.0003,0.2122,0.6812,0.1851,0.6855,0.7026,0.4586,0.3411,0.2569,0.1509,0.4347,0.6871,0.6773,0.8908,-0.1927,0.4302,1.028,0.4719,0.5602,0.1322,0.2598,0.287,0.291,0.3752,0.9506,0.0171,0.881,0.3044,0.5072,0.1812,0.4199,0.0227,0.72,0.0852,-0.016,0.567,0.2313,0.2017,0.4671,0.3012,0.7313,0.9464,0.6606,2,2,1.0
9896,0.4572,0.6635,0.5728,1.1419,0.0255,0.9105,0.9601,0.9807,0.2806,0.9045,0.6795,0.1527,1.5279,0.04,0.5536,0.6172,0.3587,-0.1296,1.3093,0.3455,0.4337,0.2822,-0.2527,0.5969,0.7358,0.6495,0.3464,0.6908,0.0014,0.8025,0.293,1.2094,1.1179,-0.0409,0.6794,0.1682,1.1962,1.0236,0.2143,0.9478,0.1079,0.0174,0.2805,0.411,0.3885,-0.0831,0.7413,0.4498,0.3354,0.25,8,0,1.0
11289,-0.1354,0.4893,-0.0484,0.7431,0.3703,-0.0439,0.1068,0.0885,0.5026,0.6653,0.7452,0.3324,0.4461,1.0963,0.4915,0.7609,0.7417,1.0396,0.4133,0.063,-0.0357,0.9564,0.0408,-0.0253,0.5179,1.2377,0.8909,0.4746,0.6099,0.6903,0.0954,0.7542,1.2163,0.9726,-0.272,0.3538,0.4322,0.2594,0.0124,0.1128,0.1957,0.0393,0.9415,0.4079,0.1182,0.8278,0.833,0.5115,1.0948,0.8138,9,0,1.0
5107,0.3734,0.3764,0.0616,0.9266,0.8771,0.8283,1.0317,0.2919,0.1834,0.9828,1.051,0.5022,0.8765,0.0074,0.4943,1.2876,0.4864,1.1659,0.2667,0.6408,0.7437,0.5761,0.4128,0.1681,1.0952,0.1864,0.9988,0.6818,0.5725,0.3617,0.4657,0.1055,-0.2116,0.3138,0.7907,0.1217,-0.0891,0.5611,0.6086,1.2833,0.7609,0.8464,0.0755,0.7788,0.5077,-0.1282,0.8704,0.3005,0.0711,1.1288,4,4,1.0
2121,0.5861,0.4948,0.6626,0.7244,-0.013,1.3392,0.5093,0.0195,0.6909,0.3494,0.2355,0.3351,-0.0453,0.2396,1.1286,0.1845,0.5707,0.9244,1.2185,1.0801,0.5637,0.2093,0.2437,0.241,1.0998,0.3622,0.4729,0.1756,0.6766,0.9587,0.4646,0.6185,0.9526,0.5158,0.4375,0.4999,0.319,1.0644,-0.3487,0.5761,0.2732,0.0407,0.0631,0.1291,0.4486,0.887,1.3323,0.3684,0.721,0.5927,2,0,1.0
1946,0.96,0.1088,0.0926,-0.1447,-0.1476,0.7984,0.3245,0.8445,0.6159,0.0058,0.4123,0.3855,1.1605,0.1649,0.3149,0.7549,0.3911,0.5969,-0.2103,0.0029,0.4025,-0.1265,0.3859,0.0239,0.7602,0.1371,0.0774,0.2573,1.1649,0.7724,1.3369,0.3217,0.0774,0.1635,0.2987,0.4916,1.2564,0.5433,0.9601,0.0202,0.0454,0.3881,0.3268,0.678,0.4748,0.7129,0.6508,0.906,1.0156,0.4294,1,0,1.0
2829,0.062,0.4344,0.5706,0.5134,1.1319,0.3061,0.2682,-0.0951,0.0502,0.891,0.1204,0.5917,0.366,0.127,0.3446,0.3031,0.1819,0.8383,0.0611,0.498,1.2048,-0.1879,0.3824,1.0508,0.3875,0.9375,0.5769,-0.0402,0.1721,0.6544,0.1616,0.5387,-0.0241,0.8186,0.0159,-0.1421,0.036,0.5914,0.2391,1.2406,0.4518,0.3372,0.4922,0.6704,-0.0254,0.6956,0.2737,0.1822,0.2896,0.5826,2,2,1.0
4126,0.5323,0.3179,0.4934,0.6941,0.7056,0.9748,0.419,0.1133,1.0263,0.4083,0.3808,-0.1315,1.1148,0.5693,0.1098,1.0642,0.5887,0.0663,0.4552,0.4836,0.4237,1.5385,0.4209,0.0316,-0.0619,0.3138,0.1132,0.1392,0.8796,1.3403,0.0691,0.8048,0.2295,-0.1606,0.6035,0.2404,0.6522,0.2665,0.0366,0.233,0.33,0.7704,0.3217,0.5745,0.4884,0.4278,0.1176,0.3568,0.2757,0.9442,3,4,1.0
1964,0.3228,0.4968,0.2423,0.1788,0.2644,0.6399,0.6367,1.1143,0.8727,0.0601,0.0644,1.3526,0.4338,0.2366,0.0791,0.7588,0.6987,1.0581,0.2164,-0.0149,0.8489,0.3951,0.6442,0.6292,0.4071,0.3124,-0.5658,0.865,0.6937,-0.1081,1.3931,0.1451,0.3296,0.1954,0.3389,0.3267,0.895,-0.287,1.083,-0.061,-0.0402,0.0945,-0.0746,0.8234,0.0781,0.9582,0.8776,0.3923,1.0755,0.5016,1,0,1.0
6388,0.7838,0.7834,0.496,0.2965,-0.0209,0.34,0.2583,0.753,0.3924,1.2796,-0.2224,0.5049,0.379,0.0307,-0.0122,-0.0593,0.4858,0.3761,0.1948,0.5397,0.8359,0.8552,0.063,0.5392,-0.0618,-0.2439,0.23,0.7222,0.9856,0.4964,0.7931,1.0952,1.3116,0.0844,0.2425,0.7231,0.2389,0.7995,0.0819,0.5545,0.7682,0.9623,0.1328,0.4699,0.1872,0.0115,0.2035,0.7008,0.8145,0.6043,5,3,1.0
7975,0.6903,-0.1766,0.8346,0.2623,0.6487,0.6331,0.3456,0.9773,1.0814,0.5793,0.1157,0.4315,0.3477,1.1478,0.2508,0.5806,0.5911,0.5958,0.6456,0.8316,0.1458,0.6111,0.5883,0.7642,0.3698,0.44,0.4202,0.2833,0.9717,0.6268,0.0062,0.5207,0.4217,0.601,0.3597,0.5351,0.5833,0.8115,0.6913,0.4531,0.4972,0.7339,0.8166,0.7167,0.6204,0.8941,0.8481,-0.3839,0.462,0.6632,6,7,1.0
5368,0.0515,0.1729,0.0177,0.9891,0.784,0.8568,1.1977,0.9786,-0.0656,0.7942,0.2511,0.2909,1.0991,0.2742,0.7391,0.5045,0.7711,0.5569,0.3258,0.569,0.2275,0.6118,0.353,0.5179,1.1575,-0.1022,0.878,0.972,0.5938,0.7883,0.2996,0.2522,0.3568,0.2281,0.4551,0.1526,-0.0845,0.1508,0.6326,1.0926,1.1481,0.9249,0.2766,0.8582,0.0162,0.6621,1.0032,0.0065,-0.1625,1.2343,4,4,1.0
19,0.7991,1.0948,1.0577,-0.0372,0.566,-0.0913,0.8205,1.0988,0.4775,0.9394,0.2877,0.2005,0.2014,0.9872,0.4181,0.695,0.3817,0.969,0.8729,0.0775,0.2782,0.9509,0.0607,0.3176,1.048,0.6665,0.3495,0.2921,-0.1509,0.2061,1.0853,1.0493,0.8122,0.5697,0.0966,0.1423,1.0252,0.294,0.9204,1.324,0.4592,0.6154,0.7208,0.8815,0.5191,0.54,0.9096,0.5589,0.7054,0.7218,0,1,1.0
1921,0.8015,0.5319,0.4647,0.0269,0.5634,0.9276,0.6706,1.1138,0.7041,-0.0775,0.7462,0.9762,0.6246,0.2612,0.4186,0.9381,0.736,0.4022,-0.3269,-0.1537,0.6512,0.0536,0.5052,1.0439,0.5777,0.0197,-0.4598,0.6952,0.4461,0.1394,0.8152,0.132,0.142,0.413,0.5071,0.4464,0.4866,-0.058,0.5294,0.0648,0.0182,0.262,0.0542,0.9803,0.0429,1.0538,1.1067,0.4865,0.9881,0.1012,1,0,1.0
2073,0.3552,0.5068,0.1,0.6259,0.0486,0.8498,0.8074,0.6257,1.1372,0.622,0.273,1.0798,0.2985,0.3987,0.4984,0.8415,0.7265,0.3526,-0.114,0.2424,0.7469,-0.2588,0.5048,1.1824,0.8552,0.3151,0.1268,1.0588,0.4892,-0.1352,1.2442,-0.2641,0.3,0.4629,0.2391,0.3853,1.0056,0.3551,1.0742,0.2185,0.2797,0.0772,0.0141,1.047,0.7105,1.1485,1.0039,0.7302,0.8313,0.2812,1,0,1.0
4439,0.479,0.1899,0.7363,0.2459,0.1375,0.5659,1.3634,0.4711,1.1295,0.1089,0.7748,0.7845,0.7273,0.8834,0.2005,0.3152,0.1711,0.9832,0.5104,0.1816,0.5424,0.359,0.3564,0.4668,0.7334,0.9396,0.0976,0.9183,0.6544,1.1034,0.142,0.4892,0.3929,0.6921,0.7796,0.3619,0.5552,0.9836,0.6223,0.6827,0.6613,0.2218,0.9111,0.6057,0.2502,0.1507,0.2645,0.9139,-0.047,1.1262,3,0,1.0
1131,0.1958,0.8102,0.2941,0.2217,1.0135,0.8079,0.3084,0.7718,0.6922,0.8573,0.1056,0.4185,0.5958,0.278,1.0344,0.7953,0.6062,-0.1062,-0.1743,1.3113,0.6737,0.0242,0.2744,0.4508,0.279,0.2316,0.634,0.3359,0.2378,0.5691,0.3371,0.4857,0.3332,1.0607,0.0955,0.6289,0.4241,1.0553,-0.3579,0.1709,-0.0058,0.6971,1.304,0.488,0.1138,-0.0009,0.8022,0.8925,0.7871,0.2552,1,2,1.0
9179,0.1263,0.6461,0.6221,0.224,0.309,0.1178,0.6413,1.061,-0.6718,0.1883,1.0494,0.679,0.6403,0.0511,0.6446,-0.2026,0.8545,0.8051,0.6437,1.1494,0.1062,1.261,0.5766,-0.312,0.6324,0.7534,0.2484,0.3256,0.527,0.978,1.0619,0.3563,0.2421,0.5219,1.2389,0.473,0.5078,0.9172,0.3413,0.4367,0.5011,0.3147,0.5269,-0.3315,0.078,0.7417,0.3793,0.1063,0.9323,0.5761,7,4,1.0
8679,0.3917,0.1083,0.8507,0.7739,0.5309,0.7194,0.6928,1.1474,0.861,0.9261,0.1895,0.477,0.6752,0.8917,0.2536,0.5588,0.903,-0.0939,0.2234,0.0731,0.4611,-0.1475,0.4006,0.8597,0.8145,0.8389,0.1664,0.8109,0.8188,0.17,0.3953,0.3389,0.5649,0.7568,-0.1659,0.2375,0.5549,0.4979,0.404,0.3208,0.4414,0.4388,0.2265,0.1618,0.3971,-0.0149,0.0992,0.5606,0.2204,0.4222,7,2,1.0
4152,0.1488,1.3126,1.0192,0.9908,0.5263,0.5237,0.5774,-0.1599,0.2637,0.1313,0.4219,0.7412,0.591,0.7916,1.1244,-0.0252,0.8234,0.5258,0.0604,1.0008,0.7472,0.958,0.8771,0.1362,0.2728,0.2304,0.4666,0.2381,0.4763,0.4783,0.6667,0.2629,0.0872,0.612,0.6644,0.4295,0.9814,0.5792,0.6358,0.828,0.5988,0.2223,0.8044,1.0384,0.1779,0.8801,0.93,0.0161,0.5946,0.2089,3,1,1.0
11014,0.3734,-0.2154,0.9813,1.1602,0.5699,-0.0461,0.9345,0.4626,0.6536,-0.1725,0.7565,0.0845,0.2866,0.0128,0.649,0.0552,0.1707,0.187,0.6336,1.0678,0.2581,0.6143,0.6495,0.4079,0.2269,0.2212,0.4843,0.5546,-0.0716,0.5339,0.124,0.5117,0.1914,0.6327,0.4526,-0.036,1.4079,0.3187,0.9966,0.7099,-0.118,0.3595,0.5184,1.0648,0.3004,1.1127,0.6099,-0.6044,0.5207,0.1888,9,3,1.0
1827,0.6026,0.4522,-0.0121,0.2919,-0.2582,0.7409,0.9002,1.0259,0.8718,0.3138,0.4184,0.8457,0.5715,0.1786,0.515,0.7922,0.6955,0.3359,0.0297,-0.1504,0.8658,-0.2174,0.6779,0.3119,0.4341,0.5877,-0.081,0.513,0.7969,-0.5338,0.751,0.171,0.1493,0.4768,0.3256,0.4593,1.1832,-0.3519,0.8031,0.0706,0.3718,0.3058,-0.0721,0.8186,0.5548,1.5117,1.0552,0.7299,0.7389,0.4626,1,0,1.0
10679,0.1056,0.883,0.2349,0.6056,0.5208,0.5594,0.6741,0.3697,0.791,-0.0667,0.5642,0.1536,0.8399,0.8006,0.6235,0.1213,0.3092,0.5824,0.7237,0.4951,-0.0473,0.4717,0.2164,0.1471,0.6759,0.1371,0.6345,0.3218,0.3091,1.0906,0.3213,1.2909,0.1037,1.0356,-0.0656,0.4581,1.1324,-0.3344,0.2577,0.4344,0.6289,0.8842,0.5255,0.7875,0.0532,0.4819,0.5414,0.3608,0.0283,0.3123,8,7,1.0
7300,-0.1806,1.0344,0.8756,1.1207,-0.0437,0.5068,0.6496,1.0636,0.3897,0.0584,0.4168,0.1703,0.8165,0.5156,0.2676,1.0495,0.5704,0.4824,-0.0894,0.2399,0.5665,0.3335,0.5279,0.8553,-0.2566,1.1373,0.4154,-0.1102,0.5986,0.5822,0.487,0.7338,0.7289,1.1187,0.7782,0.8384,0.6472,0.313,0.7972,0.3552,0.2354,0.67,0.2605,0.7015,0.825,0.2067,0.8853,-0.0949,0.7747,0.8008,5,4,1.0
4707,0.8584,0.5064,0.1744,0.9818,0.8267,0.5768,0.1703,0.2185,0.6088,-0.2685,0.6066,0.2488,0.6426,0.3614,0.0632,0.8276,0.9029,0.0255,0.5232,0.4444,0.4367,0.5564,0.0369,0.7235,0.0172,0.3701,0.4051,0.7396,0.4196,0.339,-0.155,0.3417,0.8812,0.4386,0.7429,0.3674,1.0544,0.6229,0.41,0.2439,0.7996,0.2076,0.8479,-0.0635,0.0733,0.9069,0.5927,1.0066,0.327,0.9102,3,2,1.0
4217,1.011,0.6943,0.6547,1.0681,0.5245,0.0329,0.3952,0.3005,0.3325,0.3297,0.4783,0.6487,-0.0298,0.9831,1.19,0.2889,0.6371,1.1274,-0.078,0.9839,0.7737,0.3034,0.3925,0.0658,0.5131,0.6152,0.4682,0.3921,0.4105,0.5952,0.3489,-0.0393,0.3801,0.6567,0.9203,0.013,0.9877,0.1464,-0.0891,0.9695,0.6729,0.1499,0.7123,0.4713,-0.2284,0.5253,0.6429,0.1207,0.1238,0.0739,3,1,1.0
11407,0.1588,0.5292,0.2209,0.99,0.1867,0.0778,-0.2087,0.5449,0.6149,0.1797,0.928,-0.0106,0.6071,0.9664,0.3144,0.7503,0.4592,1.1641,0.0942,-0.0276,0.2277,0.9685,0.6615,-0.1828,0.1451,0.9082,1.1192,0.1981,0.6639,0.9515,0.2351,0.9585,1.428,0.7245,0.399,0.6177,0.714,0.2695,0.5029,-0.4503,0.4256,0.1985,0.3749,0.0982,0.6655,0.9037,0.6765,0.8622,0.7167,0.0401,9,0,1.0
9057,0.0415,0.3481,1.102,0.4562,0.087,0.1365,0.6168,0.8871,-0.0478,0.4027,0.7193,0.5054,0.7614,0.0486,0.5441,-0.0618,0.6876,0.3507,0.7352,0.9831,1.3204,0.6273,0.3292,0.0737,0.5623,0.732,0.1063,0.5543,0.4535,0.7991,0.8275,0.5331,0.4284,0.4919,1.1865,0.2792,0.1856,0.6447,0.201,0.3847,0.0226,0.2823,0.6401,0.3102,0.1818,0.9191,0.457,0.6721,0.6016,0.536,7,4,1.0
4328,0.9603,0.7629,0.9116,0.0609,0.584,0.1256,0.8044,0.3361,-0.0776,1.2128,0.4854,0.6721,1.045,0.5698,0.3272,0.4245,0.3149,-0.3067,0.2769,0.0027,0.4332,0.2144,0.2189,0.5144,0.0174,0.3454,0.0889,0.8097,1.1726,-0.2838,0.7433,0.3299,1.1083,0.6797,0.8643,0.9136,0.1935,0.9712,0.4323,0.9834,0.9277,0.6833,0.9875,0.6487,0.4476,0.6359,1.0227,-0.1662,0.6087,-0.1504,3,6,1.0
2227,0.5462,0.575,0.7604,0.5501,0.3495,1.1876,0.736,0.3135,0.5617,0.5065,-0.1894,0.2597,0.1356,0.2783,1.0491,-0.0671,0.3527,0.6468,0.7492,0.6627,0.8376,0.8695,0.6903,0.3188,0.8214,0.3324,0.6074,0.1374,0.8101,1.1784,0.2655,0.7932,1.1032,0.4694,0.6653,1.0528,0.5249,0.977,0.3886,0.6719,0.2884,0.3327,-0.1715,0.3678,0.7615,0.7311,0.7663,0.6632,1.2123,0.5757,2,0,1.0
4740,0.8392,0.5196,0.1537,0.6441,1.1927,0.3413,0.5264,0.1396,0.8734,0.0715,0.3982,0.2622,0.8683,0.6969,-0.096,0.976,1.1014,0.2518,0.4886,0.4714,-0.0454,0.3393,0.4957,0.9151,0.4048,-0.2843,0.652,0.9251,0.0481,0.4054,0.5675,0.8478,1.0325,0.2868,0.9298,0.0819,0.4088,0.5707,0.4851,0.3822,0.6691,-0.0193,0.8231,0.2541,0.1957,0.6793,0.1428,0.5884,0.4508,1.0626,3,2,1.0
7283,0.6973,0.773,0.4317,0.4536,0.3324,0.424,0.3039,1.0729,0.6625,0.4995,0.6062,-0.0875,0.6352,0.8823,0.228,1.014,0.5387,0.4176,-0.1435,0.1044,0.0142,0.7175,0.5961,0.3467,0.0028,0.5673,0.1507,0.1633,0.8107,0.301,1.2912,0.2733,0.546,0.6459,0.5977,0.7993,0.6575,0.4138,0.6224,0.1557,0.0541,0.2306,0.7148,-0.1893,1.2006,-0.0342,0.4544,0.0847,0.9676,1.0304,5,4,1.0
1021,0.643,0.393,0.5103,0.2167,1.1717,0.6445,0.4269,0.7427,0.5214,1.0777,-0.1417,0.9026,0.7835,0.2288,1.3192,0.3964,0.4286,0.1151,0.3201,0.6892,0.9642,0.6031,0.4907,0.7012,0.2064,0.6562,0.4257,0.5348,0.7982,0.7752,-0.2275,0.2146,0.018,0.725,0.1946,0.7976,0.781,0.5218,-0.1483,0.3543,-0.0687,0.2717,0.9596,-0.0444,0.6931,0.2214,1.1059,0.5174,0.5778,0.2608,1,2,1.0
11544,0.63,0.5502,-0.105,-0.2055,0.6208,1.0028,0.2198,0.9929,1.0194,-0.1928,0.1189,0.9383,-0.4339,1.2746,0.4659,0.3595,0.4291,-0.1622,0.5231,0.5696,0.3919,0.5688,0.9549,-0.0729,0.5708,0.5711,1.0857,1.2489,0.2589,1.1031,0.2287,0.5614,0.014,0.4559,0.0506,0.8721,0.7472,0.2392,0.5966,0.9419,0.6289,0.2463,0.9927,0.7743,-0.0539,0.7444,0.6724,0.7725,0.1746,0.2278,9,1,1.0
6545,0.6412,0.1008,0.4671,0.6419,0.3714,0.2999,-0.0437,0.7207,0.7592,-0.0274,-0.142,0.1449,0.2546,0.6029,1.3027,0.9419,0.7234,0.4758,0.5938,0.1065,1.1484,0.5654,0.9716,1.0504,0.5625,0.7553,0.1622,0.0771,0.3721,1.0098,0.6893,0.1329,0.0823,0.7795,0.7092,-0.0979,0.0626,0.3558,-0.0228,-0.218,0.3462,0.1345,0.3669,0.8107,1.2595,0.5001,0.3941,0.4975,1.0624,0.7923,5,0,1.0
1692,0.8933,0.5301,0.3729,-0.0715,0.6592,0.3114,0.474,0.9036,0.8665,0.5959,0.8092,-0.4409,0.6773,0.8834,0.2142,0.0133,0.9902,0.1622,0.9609,0.3487,0.8188,0.6148,0.5615,0.6169,0.7095,0.3349,0.0945,0.5333,0.6483,0.2942,0.2641,0.9754,0.5479,0.2546,0.2007,0.7622,-0.0975,0.7903,0.1159,0.6494,0.504,-0.0421,0.1222,0.3804,0.9312,1.1956,0.3478,0.6965,0.3094,0.142,1,4,1.0
606,0.2622,0.4125,-0.1308,0.202,1.0608,0.3565,0.6892,0.4039,0.5087,0.4997,0.6868,0.4338,-0.0529,0.2123,0.2356,0.6709,0.2214,0.188,0.3293,0.2532,0.4972,-0.0075,0.7906,0.2571,-0.0807,0.5571,-0.0243,0.1595,0.5997,0.2505,0.6948,0.0681,0.4053,0.5274,1.0081,0.0632,0.1193,0.441,0.525,0.0461,0.628,0.8529,0.6065,-0.0129,-0.0566,0.8251,0.4764,0.5519,0.2441,0.7338,0,4,1.0
620,0.3657,0.6454,0.1217,0.2134,0.6186,0.4219,0.0925,0.1269,0.6355,0.3775,0.1339,0.0687,0.2631,0.0232,0.2917,0.7438,0.0832,-0.0646,0.2135,0.1424,0.5998,0.3785,0.6777,0.2372,0.2018,0.2585,0.6715,0.2432,0.4258,0.4542,1.0241,0.3382,0.533,0.1214,0.3324,0.0446,0.0722,0.5967,0.7528,0.4755,0.4037,1.0042,0.9182,0.0259,0.2104,0.666,0.7231,0.6584,0.2946,0.9572,0,4,1.0
10096,0.6735,1.4029,0.6884,0.8224,-0.2722,0.7311,1.2508,0.6419,0.0971,0.5898,0.6138,0.0177,0.8453,-0.1722,1.1176,0.2295,0.1352,-0.0521,0.9515,0.7206,0.5327,0.6906,-0.1595,0.3091,0.5751,0.3616,0.0578,0.5826,0.2395,0.7806,0.4352,0.875,1.1812,-0.3233,0.8444,-0.0991,0.604,0.7886,-0.026,0.8928,0.3298,0.0311,0.0095,0.4548,0.5803,0.3011,0.2587,0.327,0.8766,0.4929,8,0,1.0
1828,0.5947,0.6093,0.3801,-0.5479,0.1268,0.6096,0.6225,0.8887,0.2476,0.6389,0.5502,1.0903,0.9804,-0.2688,0.7796,0.7655,0.2834,0.3969,0.322,0.0192,0.7537,0.024,0.7507,0.2825,0.5096,0.3951,-0.0541,0.3597,0.2781,-0.1492,0.9487,-0.1456,0.1684,0.4373,0.7437,-0.0958,0.9732,0.1627,1.2008,0.1096,-0.4149,0.4631,0.2331,0.7843,0.2923,0.8211,0.6148,0.7347,1.2374,0.6412,1,0,1.0
2767,0.7376,0.0148,0.8992,0.5959,0.8772,0.1078,-0.2547,0.3216,-0.2066,0.6999,-0.3083,0.7349,0.4892,0.8956,0.0825,-0.4316,0.3034,0.2073,0.5928,0.4032,0.7582,0.0108,1.0941,1.1854,-0.0457,1.0087,-0.014,0.2754,0.2917,1.0776,0.4824,0.2478,0.1309,0.4538,0.5705,0.2502,0.1786,0.5114,0.0747,1.3503,0.564,0.1118,0.3078,0.6622,0.4891,0.5141,1.2094,0.6294,0.0979,0.1608,2,2,1.0
7236,0.254,0.3062,0.6193,0.7576,1.0993,-0.1018,0.7329,0.908,0.1998,0.0167,0.914,0.5634,1.1154,0.4741,0.1315,0.8527,1.2195,0.1984,-0.1546,0.6541,0.0292,0.8966,0.4134,0.5384,0.0717,1.0557,0.5396,0.0486,0.6228,0.3944,1.0327,0.2921,0.5353,0.1738,0.7436,0.6263,0.2178,0.7254,0.8315,0.2685,0.3698,0.0708,0.17,0.3238,0.8099,0.0448,0.8574,0.525,0.4879,0.6084,5,4,1.0
5689,0.5916,0.793,0.0496,0.7007,-0.0294,-0.1374,0.2931,0.9615,0.281,0.874,0.2564,0.7605,1.1848,0.503,0.7481,0.2455,0.4098,-0.0804,0.332,0.6172,1.055,0.3536,0.5796,0.7841,0.3368,0.6614,0.8402,0.5203,0.8456,0.6139,0.576,1.0603,0.5321,0.8708,0.8441,0.4498,0.5893,0.8059,1.072,1.0061,0.6121,0.7414,0.1172,0.1358,0.8076,0.197,0.501,-0.0183,0.7958,0.6911,4,0,1.0
1935,0.8986,0.4633,0.4336,-0.0921,0.1804,1.0611,0.8709,1.3199,0.8991,0.6456,0.5305,0.91,0.8258,-0.1316,0.6262,1.1328,0.2805,0.6653,-0.0457,-0.3886,0.9744,-0.1179,0.5655,0.9528,0.7763,0.0222,-0.0899,0.4218,0.4228,-0.0982,1.045,0.3061,0.1663,-0.0298,-0.0311,0.1927,0.781,0.0707,0.8482,0.2099,0.1464,0.0083,-0.239,0.6344,0.6632,0.8447,0.9672,0.7767,0.9341,0.6012,1,0,1.0
7934,1.0115,0.7776,0.7319,0.0013,0.1667,0.8535,0.2892,0.9974,0.3627,0.5756,0.1432,0.311,0.4083,0.2117,0.38,0.1184,-0.0711,0.1406,0.0306,0.4973,1.1134,-0.1946,0.0763,0.9201,0.3304,0.1712,0.2028,1.274,0.8951,0.2746,0.0012,-0.012,0.2909,1.3588,0.0524,0.6236,0.4285,-0.2046,0.4027,-0.1266,0.7426,0.0624,-0.0361,-0.3322,0.2305,0.7389,0.5683,0.2814,0.5676,-0.0109,6,1,1.0
5515,0.8164,0.6768,0.1215,0.4806,0.7378,-0.0849,0.3433,0.8562,0.3301,0.8865,0.7467,0.7415,1.0544,0.6636,0.5455,0.037,0.3856,0.1745,0.3518,0.3751,0.8163,0.5286,0.3525,1.3105,0.8366,0.9377,0.4565,0.7028,0.5322,0.6625,0.4795,0.2682,0.6397,0.5221,1.1217,-0.0571,0.1133,1.0717,0.9786,1.2349,0.1732,1.5582,0.1642,1.2299,0.9796,-0.0678,1.0495,0.0208,0.4427,0.7561,4,0,1.0
4578,1.1299,0.8704,-0.2647,0.5537,1.0777,0.7337,0.3452,0.2866,0.2359,-0.2085,0.7757,-0.0442,0.6613,0.6457,0.3226,1.2388,0.5315,0.199,0.2149,0.1888,0.0206,0.4023,0.4985,0.7146,-0.0237,0.5127,0.3114,1.1136,-0.0869,0.4154,0.4291,0.647,0.2584,0.34,1.1079,-0.044,0.4357,0.7034,1.0739,-0.2711,0.4727,-0.2049,0.9696,0.2158,0.0379,0.7108,-0.0532,0.4231,0.3389,0.7513,3,2,1.0
1370,0.0988,0.6116,0.5214,1.3559,0.612,0.3863,0.9336,0.2382,0.1391,0.7091,0.8696,0.9845,0.0997,-0.1831,0.6797,1.1093,-0.2757,0.5047,0.5486,0.7642,0.5778,0.3752,0.3998,-0.216,0.1654,-0.1503,1.0436,0.8764,1.3419,-0.1506,1.0028,0.2471,0.2637,0.4977,1.0824,0.6111,0.6525,0.3049,-0.0033,0.5329,0.0754,1.1768,0.6216,0.6778,0.3348,0.136,0.4663,1.1423,0.6411,0.0656,1,3,1.0
