,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,gmm_id,weights
17541,0.0236,0.7801,0.8317,0.144,0.5257,0.5657,0.434,0.1933,0.6584,-0.1044,0.3883,0.3771,1.2476,0.4015,0.6187,0.1372,0.1548,0.2929,0.2859,0.8275,-0.0287,0.7653,-0.1315,0.2214,1.0368,0.6135,0.7884,0.0745,0.1327,0.6148,0.5595,1.1253,0.3387,0.8966,0.042,0.6668,0.8185,0.1184,0.2701,0.3228,0.4304,1.468,0.9574,0.6876,0.1221,0.0062,0.3869,0.6838,0.571,0.0162,8,7,1.0
3573,0.3466,1.0555,0.3479,0.1836,-0.0539,0.4978,0.9037,0.6743,0.5439,0.6222,0.7114,0.5011,0.235,0.616,0.894,0.5985,0.2799,0.173,0.5,0.3177,0.4047,0.3152,0.8235,0.2864,0.6661,0.3813,0.736,0.6376,0.8665,0.5131,0.2531,0.6628,0.3281,0.7768,0.5715,0.3961,0.0237,1.0139,1.0449,0.5283,0.7398,0.6849,1.0434,-0.1918,0.2641,0.6108,0.3282,0.7689,1.1056,1.1428,1,7,1.0
6848,0.9214,0.2802,0.5765,0.8848,0.3793,0.959,-0.0005,-0.0788,0.8868,0.1812,0.0431,0.0894,0.7143,0.6611,0.0974,0.4001,0.9107,-0.0661,0.6029,0.5066,0.7111,0.8848,0.4826,0.2473,0.7968,0.2625,0.0643,0.4357,0.7206,0.6544,0.5671,0.5897,0.1104,-0.1666,0.6376,0.342,0.1897,0.7747,-0.2015,0.3475,0.0006,1.154,0.0191,0.7995,0.4272,0.7298,0.2465,0.3021,0.4566,1.1961,3,4,1.0
16086,1.343,0.6549,0.988,1.1246,0.1344,0.8819,1.1868,0.8984,0.4918,1.0811,0.9546,0.2963,0.8725,-0.0918,0.729,0.3542,0.3683,0.0501,0.8547,0.3592,0.6022,0.492,-0.0773,0.4321,0.7177,0.7008,0.3202,0.8428,0.1878,0.4122,-0.0791,0.9335,0.8198,0.0841,0.1484,0.1117,0.9558,0.6524,0.3619,1.3145,0.3631,-0.1321,-0.1491,0.6308,0.418,0.4443,0.5026,0.4691,0.4466,0.6776,8,0,1.0
8291,0.8652,1.0742,0.008,-0.1177,0.7953,0.6697,0.284,0.6477,0.3259,0.6538,0.9187,0.6336,0.3593,0.6091,0.4093,0.5696,0.9311,0.9198,0.3919,0.8861,0.9474,0.5438,0.2988,0.8649,-0.2442,0.6485,1.1214,0.3635,0.5098,0.6297,0.2175,0.4868,0.1623,0.2804,-0.1969,0.2154,0.2222,0.9463,0.903,0.5918,0.9045,1.2295,1.0222,0.8782,-0.1942,0.1451,0.4787,0.5415,0.2287,0.8748,4,1,1.0
15218,0.1852,0.9104,0.8642,0.0745,-0.0968,0.77,1.0503,1.2552,0.8459,0.0481,0.9024,0.1956,0.5543,0.8361,0.3066,0.2338,-0.0067,-0.1512,0.4465,-0.0047,0.8441,-0.2159,0.4177,0.5412,1.2889,1.1569,0.6451,0.2082,0.3524,0.4515,0.4627,0.1598,0.6482,0.7722,0.6157,0.3546,0.4525,0.3047,0.3138,1.1963,0.4218,1.0379,0.3796,1.1965,0.3579,0.7231,0.487,0.5905,-0.0098,1.2592,7,6,1.0
15896,1.0342,0.598,0.6971,0.257,0.1511,0.3211,0.1737,0.5595,0.4137,0.8294,0.3726,-0.1758,1.1868,0.835,-0.1446,1.2149,0.4064,0.8185,0.3824,0.8913,0.601,0.2127,0.2131,0.5578,-0.2274,0.2505,0.5246,0.2254,0.167,0.5153,1.0838,0.5629,0.6146,0.486,0.5747,0.3072,0.7031,-0.0086,0.5031,1.0722,0.5921,0.1595,0.481,0.1552,0.81,0.5747,1.4334,0.9587,1.1324,1.1624,7,9,1.0
238,1.0813,0.6506,0.6892,0.2482,0.782,-0.1141,0.765,0.7768,0.0553,0.5256,0.1711,0.6541,0.3413,0.8439,0.2281,0.4152,1.1184,0.64,0.8313,0.2204,0.4422,0.9925,0.5218,0.1675,1.0653,0.5535,0.6515,0.1847,0.0353,-0.0295,1.0147,0.6474,0.7307,-0.0167,0.5057,0.2582,0.8329,0.5861,0.3465,0.8478,0.5276,0.4387,0.7964,1.0758,1.0425,1.0406,0.9188,0.5974,1.0269,0.634,0,1,1.0
7560,0.2983,0.7978,1.1822,0.2412,0.5651,0.1511,0.2828,0.7902,0.2684,0.2225,0.4983,0.2309,0.3408,0.151,0.2552,0.4871,-0.3571,0.3286,-0.0423,1.463,0.2829,0.9855,0.1356,0.6494,0.3344,1.0224,0.3998,0.2076,0.8751,0.2505,0.535,0.322,1.1826,1.1344,0.4933,0.3526,-0.1581,1.745,0.1441,1.0979,0.9095,1.2516,0.1319,0.1538,0.7955,0.7486,0.5879,0.9138,0.7727,1.0815,3,7,1.0
7852,0.7128,0.7446,0.8425,0.6758,-0.2625,0.595,0.8554,0.2221,1.095,0.8208,0.4601,0.5805,0.56,-0.1424,0.3206,0.3258,0.3266,0.4315,-0.1426,0.7752,1.0396,0.7049,0.4633,0.5356,0.1792,0.6752,0.939,0.4265,-0.1554,0.8694,0.7705,0.1587,0.3026,0.2226,0.5158,0.6634,0.5064,0.5483,0.7489,0.563,0.6196,0.1691,-0.0053,0.1532,0.202,0.6904,0.5272,0.5599,0.8481,0.4175,3,9,1.0
8745,0.8997,0.6501,0.193,0.164,0.5106,0.2492,0.5083,0.9994,-0.1124,0.9827,0.8831,0.771,0.9732,0.3339,0.8215,0.8561,1.0729,0.5447,-0.0582,-0.0542,0.7444,0.163,0.2044,-0.2449,0.0467,-0.3784,0.5083,0.7779,0.1471,0.9267,0.3718,0.2123,0.1695,0.4166,0.6881,0.8289,0.2511,0.3505,-0.1978,0.4151,0.7448,-0.1426,0.0709,0.3833,0.722,0.6712,0.2131,0.4464,0.5089,0.7371,4,3,1.0
9454,0.3334,0.2624,0.7348,0.5534,0.4321,0.4616,-0.0548,0.6594,0.4953,0.9048,0.5445,0.1329,0.6052,1.0901,0.3568,0.6829,-0.1215,0.2444,0.1207,0.2205,0.6009,0.3181,-0.0363,0.2071,0.3129,-0.1022,0.3347,0.6701,0.4339,0.7327,0.001,0.6005,0.4481,0.9705,-0.0213,0.2953,0.5046,0.5519,0.16,0.5538,0.5766,0.1207,0.2048,-0.1428,0.0389,0.5189,-0.0764,-0.1832,0.9329,0.4875,4,7,1.0
3101,0.1389,0.9092,0.2979,0.8752,1.0037,0.9181,-0.0369,0.771,0.5546,0.5209,-0.1073,0.3762,0.474,-0.0109,0.4861,-0.0642,0.5872,1.1766,0.5825,0.1001,0.5442,-0.188,0.485,0.6249,0.5988,0.1722,0.071,0.3106,0.9992,1.0228,0.8686,1.0618,0.6828,0.3965,0.4622,0.2368,0.6486,0.7684,-0.0644,0.6008,0.7307,0.9639,0.1266,-0.1528,0.5961,0.6197,0.3241,0.6534,0.6098,-0.0267,1,5,1.0
8029,0.6053,0.6037,0.7573,0.3062,0.5351,0.3794,0.5267,0.8968,0.28,0.0962,0.0873,1.4982,0.8567,0.4542,0.6514,0.3263,0.0227,0.4491,0.2327,0.6477,0.9372,-0.2256,0.5103,1.0791,1.0267,1.1882,0.3656,0.3629,0.8272,0.9718,0.8733,0.6271,0.6479,1.1891,0.8098,0.4108,0.2567,1.0377,0.689,0.9339,0.1191,0.8799,-0.1619,0.4796,0.3335,0.1631,0.6862,0.2267,1.0034,0.1299,4,0,1.0
2484,0.5199,0.6534,0.6409,-0.0078,1.1222,0.7797,0.1097,0.4525,0.7794,0.835,-0.0652,0.3489,0.8314,0.4964,0.8561,0.7926,0.4509,0.3806,0.5273,0.8358,0.5019,0.812,0.2336,0.4251,-0.0485,-0.0555,0.6522,0.0546,0.0548,0.9182,0.391,0.3591,0.4752,1.3475,-0.0673,0.9408,0.9648,0.4635,-0.1711,0.4903,0.1118,0.4198,0.7722,-0.1574,0.6084,-0.0022,0.6509,0.6052,0.347,0.0159,1,2,1.0
5924,0.4143,1.0918,0.3776,0.8763,0.8443,0.6808,0.1063,0.5005,-0.0657,0.3065,1.1982,0.7559,0.0231,0.5816,-0.1131,0.5485,0.2395,0.3589,0.4764,0.4833,0.2259,0.873,1.0823,1.0666,0.3877,1.0508,0.8633,0.2108,0.6596,0.2584,0.6387,0.5451,0.7654,-0.0614,-0.0074,1.0766,0.9388,0.1906,0.4534,0.0114,1.2761,0.2159,0.3833,0.3936,0.5658,1.1143,1.2799,0.4528,0.1653,0.2015,2,9,1.0
12767,0.3269,0.8832,0.7573,1.1085,1.1502,0.8072,0.5357,0.2321,0.5703,1.0596,0.4805,0.6043,0.4797,0.1791,0.919,0.5817,0.7582,0.5163,0.4291,0.7129,1.0395,0.8085,-0.0064,1.3736,0.6793,0.6741,0.5451,0.6189,0.4078,1.6757,0.8279,0.0389,0.9038,-0.1382,1.0946,-0.0458,1.0695,0.8985,0.3134,0.6421,0.7125,0.5585,0.2552,0.4129,0.2352,0.8643,0.2104,1.0529,0.8789,0.5805,6,3,1.0
10257,0.4426,0.102,0.9923,0.2174,0.2468,0.4413,0.2447,0.397,0.3568,-0.1122,0.9436,0.1674,0.2131,0.3123,0.1984,1.2222,0.4355,0.0347,0.7554,0.6889,0.7876,0.8875,0.7874,0.059,0.7942,0.7495,0.5048,0.0833,0.9623,0.8836,0.5242,0.4437,0.2416,1.0483,1.1839,0.445,0.4074,0.3584,0.3383,0.8502,0.9092,0.8844,0.4987,0.2393,0.5016,-0.1405,0.5412,0.6315,0.2414,0.9113,5,1,1.0
4312,1.1754,0.91,0.799,0.8889,0.5092,0.0861,-0.0028,0.9114,0.2238,0.8265,0.517,0.5755,-0.0998,0.6234,0.8494,0.8905,0.6067,0.1264,0.8673,0.378,0.27,1.2571,1.1091,0.704,0.6944,0.1192,0.6348,0.9366,0.2229,0.7147,0.4614,0.6997,0.4898,1.1228,0.2307,-0.0269,0.6724,0.4034,0.4122,0.6764,-0.2104,0.6871,0.7178,0.6376,0.1814,0.1905,-0.1818,0.871,0.6464,0.3607,2,1,1.0
7901,0.8399,1.1821,1.0426,-0.4216,-0.1187,0.7182,1.4568,0.1792,0.7195,0.9022,0.4707,0.8412,0.7778,0.3845,0.0504,0.7285,0.3049,0.6818,0.089,0.4805,0.7442,0.988,0.3849,0.6414,0.5648,0.7738,1.1542,0.6806,-0.0897,1.1367,0.9985,0.1925,0.0913,0.6894,1.1745,-0.0807,0.8615,0.7059,0.5443,1.2858,0.7019,0.2639,0.3668,-0.1162,-0.0089,0.8444,0.5865,0.3384,0.7753,0.9675,3,9,1.0
2315,0.2338,0.7494,0.6981,0.3313,0.4286,0.2396,0.8231,0.228,0.6554,0.7656,0.0977,0.8305,0.7406,0.0012,1.0482,0.637,0.9846,-0.0044,0.5508,0.3913,0.3533,0.5357,0.4124,1.1572,1.0477,0.604,0.4877,0.633,0.6848,0.7296,0.5557,0.9854,0.6516,0.7512,0.734,0.4891,0.7322,0.1329,1.0022,0.079,0.9745,0.2186,0.1504,0.2438,0.4957,0.3114,0.6319,0.6229,0.6755,0.2792,1,1,1.0
426,0.6905,0.6236,0.6161,1.2397,0.4491,0.4257,0.1582,0.6292,0.5109,-0.2443,0.383,0.801,1.0129,0.7298,0.3663,0.1254,0.443,0.3491,0.0348,0.338,0.3706,0.7368,0.0213,0.3219,0.1785,0.7711,0.2074,0.1293,0.4923,-0.1227,0.6113,0.2746,0.728,0.0121,0.8707,0.7653,1.1504,0.0485,0.0524,0.6634,1.202,0.4778,0.1527,0.0955,0.7106,0.1644,0.4399,-0.0582,0.8237,0.8481,0,2,1.0
5619,0.195,0.2856,0.1158,0.8557,-0.3821,0.8091,0.1754,0.771,0.6327,0.8841,0.5095,0.5695,0.8285,0.6715,-0.0068,0.9394,0.2224,0.4523,0.4089,0.0495,0.5518,0.9696,0.1986,0.9331,0.575,0.6498,1.0631,0.8194,0.0534,0.2902,-0.085,0.0899,0.6746,0.8683,0.2173,0.3277,0.0967,0.564,-0.083,0.8255,0.386,0.3172,0.667,0.3009,0.5774,1.0821,0.314,0.8106,0.6887,0.5704,2,8,1.0
5660,0.2878,0.5257,0.1615,0.5694,0.4185,0.5545,0.2381,0.718,0.7131,0.8391,0.8015,0.1613,1.2398,1.284,0.5232,0.883,0.6274,0.2209,0.2639,0.0962,0.6747,0.5169,-0.0346,0.7784,0.5347,0.6447,0.5913,0.6761,0.1612,0.2053,-0.1021,0.1131,0.9987,0.429,0.5706,0.7243,0.0663,0.6408,0.3533,1.124,0.1924,0.5175,0.7024,0.3398,0.8936,0.8819,0.0892,0.5995,0.8629,0.536,2,8,1.0
3644,0.617,0.3949,0.7202,0.7924,0.351,1.0722,0.0814,0.697,0.7016,0.9328,0.2762,-0.0668,0.3693,0.7865,0.0876,0.6885,0.3493,0.0956,0.2351,0.9384,0.9344,0.5569,0.6794,0.5937,0.9113,1.3333,0.6129,0.5304,0.0784,0.2866,0.8159,0.6567,0.8164,0.646,-0.0906,0.2413,0.1621,-0.0387,0.699,0.0218,0.7183,0.3639,0.1681,0.1804,0.7217,0.6907,-0.2278,-0.3868,0.1899,0.1283,1,8,1.0
10635,1.1405,0.1835,1.1359,0.7149,-0.1998,-0.0179,0.0689,1.0786,0.5499,0.5443,-0.6432,1.23,1.0725,-0.0928,-0.0823,-0.1207,0.1041,0.6132,0.546,0.7904,0.5622,0.409,-0.1847,0.5991,0.1588,-0.2911,0.2294,0.3078,0.7504,0.5756,0.6071,0.8785,0.9844,0.1535,0.3672,0.5279,0.2477,0.9768,0.2093,0.3522,0.6643,1.1155,-0.007,0.166,0.1649,0.1525,0.2485,0.6899,0.9892,0.9781,5,3,1.0
5855,0.6474,0.8715,0.3726,0.8076,0.9177,1.0994,0.6052,0.7711,0.1187,-0.1157,1.2831,1.1374,0.2433,0.666,0.0059,0.2724,0.4507,0.3006,0.4199,0.5557,0.4205,0.8936,0.9486,0.4885,0.6594,0.7783,0.4364,0.0687,0.5584,0.2701,0.5385,-0.0943,0.2431,0.2684,0.0555,0.9967,0.4735,0.7331,0.4582,-0.0332,1.1213,0.1192,0.6253,0.3015,0.8377,0.9966,0.6898,0.7968,0.2854,0.2903,2,9,1.0
18388,0.5857,-0.2903,0.2256,0.0136,0.5721,0.4355,0.1575,0.8256,0.8866,0.179,0.2983,0.8297,-0.0007,0.8151,0.3013,0.4671,0.3691,0.0377,0.251,0.5415,0.4571,0.1747,0.5862,0.32,0.338,0.4615,0.7973,1.0755,-0.0834,0.813,0.6424,0.8286,-0.123,0.5348,0.204,0.9623,0.7079,0.1732,0.8447,1.1592,0.582,0.323,1.1719,0.7748,0.0216,0.9802,0.3567,0.689,-0.1639,0.4585,9,1,1.0
16641,0.9833,0.2952,1.171,0.3699,0.8539,0.292,0.4559,0.739,0.197,0.0857,0.836,0.1457,-0.0239,1.0156,0.1975,-0.121,0.9032,0.0318,0.771,0.6204,0.2331,-0.0653,0.7222,0.9487,0.949,0.215,1.1361,0.9081,1.0681,0.9763,0.1441,0.5416,0.7406,-0.2608,0.0732,0.4265,0.5416,0.5266,0.5094,-0.1089,-0.2062,1.036,0.5597,0.6431,0.299,-0.1202,0.3621,0.4669,0.8526,0.5195,8,3,1.0
17058,0.24,0.4504,0.9603,0.5039,0.8862,0.774,0.7326,0.8706,0.7729,0.9132,0.2974,-0.0684,-0.0363,-0.1125,-0.0851,1.2396,0.8006,0.8014,0.691,0.5089,1.1169,0.4652,0.9147,0.5429,1.1528,1.1242,0.7752,0.4648,0.6921,0.9141,0.0115,0.3934,0.7086,0.6808,0.3128,1.2566,0.121,0.3836,0.9601,1.1997,0.967,0.3148,0.8281,0.4109,0.7338,0.8625,1.0926,0.65,0.965,0.6146,8,5,1.0
15840,0.9352,0.2765,0.7093,0.4308,0.155,0.5199,0.1518,0.2213,0.1937,0.5697,0.0799,-0.1077,0.8562,1.0503,0.4268,1.0155,0.2232,0.6079,0.7878,1.0911,0.4748,0.2482,0.8483,0.6167,-0.1049,0.0625,1.0619,0.0702,0.0366,0.4876,0.9493,0.4582,0.7052,0.6434,0.4971,0.7487,0.3688,0.0798,0.2419,0.9222,0.0279,0.1243,-0.2598,-0.1784,0.378,0.4693,1.2481,0.7585,1.0727,0.4573,7,9,1.0
808,-0.1023,0.5929,0.0382,0.202,1.16,0.3945,0.2803,0.1233,0.8221,0.6545,0.736,0.3168,0.27,0.4305,0.3099,0.4691,-0.2515,0.4537,0.123,0.3454,0.9143,-0.1809,0.7399,-0.3033,0.2038,0.363,-0.1527,0.2826,0.6011,0.3582,0.6439,0.4891,0.1032,0.1439,0.717,0.4168,0.2997,0.8915,0.8618,0.1886,0.5272,0.959,0.4609,-0.1001,0.0699,0.5653,0.4576,0.7882,0.0504,0.9089,0,4,1.0
8028,0.9273,0.2964,0.2982,0.5473,0.1916,0.1256,0.3981,0.8248,0.5544,0.2441,0.3573,0.9945,0.6016,0.5627,0.7007,0.0745,0.52,0.42,0.4211,0.9164,0.8808,0.3032,0.7583,0.9733,0.6036,0.9991,0.806,0.9999,0.1338,0.9487,0.4406,0.0644,0.2549,0.6518,0.9086,0.4114,0.0976,1.1184,0.902,1.0907,0.3574,0.9705,0.0194,0.9782,0.8575,-0.1093,0.5472,0.2434,0.3863,0.4062,4,0,1.0
12092,0.2078,1.0266,0.1278,0.6501,0.3944,-0.025,0.9628,0.734,0.0949,0.6606,0.8847,0.8244,0.4521,0.3428,0.7311,1.063,0.6835,0.3704,1.12,0.4902,0.8563,0.1133,0.2128,0.4152,0.4927,0.4378,1.0549,0.2905,0.173,0.974,0.7844,0.7258,0.0161,0.2315,0.8705,0.4805,0.7633,0.5342,0.3032,0.3369,0.0869,0.3661,0.29,0.0094,0.2788,0.1457,0.4938,0.3877,0.2428,0.569,6,0,1.0
11648,0.3904,0.8144,1.0955,0.0515,0.4345,0.2726,-0.1021,0.9003,0.0469,0.5396,-0.1282,0.6492,0.2471,0.6327,0.4292,0.6112,0.4957,0.1928,-0.2672,1.1597,0.6909,-0.0206,0.2985,-0.134,0.1471,0.0358,0.3701,0.4757,0.6749,0.1184,0.7689,0.3672,-0.0664,0.7729,0.3727,0.281,0.2362,0.1466,0.5926,-0.0568,0.3575,0.8272,0.5516,0.4413,1.0337,0.3351,0.6973,0.671,0.8728,0.0347,5,8,1.0
10218,0.6133,0.1284,0.7187,0.3369,0.2128,0.1153,0.8453,0.632,0.0585,0.1508,0.9933,0.3822,0.3748,0.3772,0.2338,0.9289,0.5134,0.0761,1.0881,1.0098,0.2043,0.3575,0.9505,0.2033,0.92,0.7207,0.1759,0.0073,0.9301,0.9684,0.3542,0.6015,0.4121,1.0435,0.5177,-0.2238,-0.0793,0.5736,0.3284,1.1011,0.7014,0.7248,0.5266,0.6689,0.4536,0.474,0.4495,0.355,0.7946,1.1883,5,1,1.0
4499,0.5382,-0.3017,0.4392,0.3474,0.7708,0.5356,-0.3155,0.0495,-0.0687,0.6773,0.3308,0.8341,0.2131,0.2456,0.1741,-0.1102,0.4685,0.7321,-0.106,0.4245,1.0677,-0.4558,0.8488,0.6711,0.7384,1.084,0.5525,0.6554,0.5294,0.1048,0.0894,0.9068,-0.4016,0.713,0.7212,0.1509,-0.291,0.3403,-0.0104,0.6088,0.0241,0.1642,0.8352,0.3419,-0.2368,0.1747,0.4631,0.0911,0.1657,0.1363,2,2,1.0
19485,0.5518,1.0471,0.4647,0.7727,1.2081,0.341,0.0516,0.4533,0.8801,0.16,0.7215,0.3152,0.8938,0.1018,0.7659,0.8014,0.0763,0.0427,1.0639,1.1665,0.6386,0.3808,0.7921,0.34,0.5713,0.5741,0.6631,0.3192,1.0883,0.4253,0.8838,0.5087,0.4902,0.019,0.5964,0.5094,0.5391,0.6126,1.0067,0.0438,-0.2422,0.5074,1.4347,0.6617,0.5881,1.0524,0.1489,0.6714,0.1414,0.2181,9,7,1.0
13543,0.4472,0.1127,1.4642,-0.405,0.4048,0.4129,0.5732,1.4169,1.1189,0.5274,0.1373,0.4573,0.5762,0.6381,0.3275,1.1327,0.4773,0.5999,0.9437,0.4311,0.4326,1.1992,0.3605,0.3839,0.1598,0.5496,0.5702,0.4504,0.8707,0.251,0.1569,0.5142,0.3845,-0.016,0.7662,0.7518,0.3961,1.1413,0.7556,0.6599,0.1587,1.1149,0.7445,0.4074,0.8288,0.7136,0.9005,0.4647,1.3016,0.6439,6,7,1.0
9845,0.8957,0.8319,0.5406,0.6631,0.6315,0.2762,0.4345,0.6074,0.198,0.6231,0.7486,0.3901,0.8105,0.4279,1.2799,0.711,0.4903,0.1682,0.1576,0.2581,1.0805,0.3271,0.9058,0.6819,1.1971,0.1183,0.418,0.1066,0.3929,0.6631,0.825,0.3683,0.1931,0.7974,0.8427,0.1935,0.8445,0.3539,0.276,0.3405,-0.3841,0.7942,0.1832,-0.1714,0.7554,0.306,0.9698,0.7095,0.4304,0.4607,4,9,1.0
10454,0.5775,0.4543,0.7802,0.0994,0.2916,1.0959,0.4545,0.7458,0.8309,0.5731,0.5155,0.2198,0.0078,0.5028,0.2088,0.4491,0.3001,0.8148,0.3733,0.2834,0.1515,0.7016,0.3576,1.0963,0.4582,0.3811,0.4239,0.4328,0.1699,0.1983,1.1334,0.9957,0.4268,1.0065,0.6761,0.5537,0.9648,1.1064,0.4647,0.9447,0.7518,0.4557,1.1824,0.0644,0.5802,0.1164,0.7875,0.867,0.732,0.9853,5,2,1.0
18638,0.5272,0.1897,0.8763,1.0487,0.5291,0.3005,0.1988,0.3915,0.7323,0.2549,0.7357,0.329,0.1467,0.4021,0.6503,0.3514,0.1479,0.7786,0.5762,1.0845,-0.0081,0.9232,0.7741,1.4196,0.9483,0.2844,0.701,0.4789,-0.2585,0.7444,0.1154,0.5935,0.4257,0.3933,0.2793,0.1543,1.3015,0.3716,0.6937,0.4483,-0.0326,0.386,1.1413,1.1115,0.3258,0.9571,0.851,0.0268,0.1907,0.3201,9,3,1.0
10392,0.0595,-0.1505,0.5047,0.2514,0.2515,0.1365,0.5447,0.6855,0.2482,-0.4457,0.9101,0.4193,0.0294,0.2365,0.2888,0.9244,0.3326,-0.0002,0.8866,0.8695,0.6552,0.7788,0.8156,0.2358,0.3506,0.5972,0.1153,-0.2272,0.5628,0.8886,0.1656,0.8332,0.519,1.2891,1.002,0.2851,0.1953,0.8479,0.3533,0.7291,0.6849,0.5732,0.8252,0.1408,0.441,-0.1496,0.4838,0.5014,0.576,1.1756,5,1,1.0
6409,1.1115,0.9284,0.0841,0.6262,1.0474,0.124,0.9071,0.0494,1.0982,0.0188,0.6751,-0.1084,0.7217,0.5115,-0.347,0.6675,0.669,0.5125,0.1861,0.0998,0.2914,0.2415,0.647,0.7828,0.0867,-0.0328,0.5835,1.1595,0.1508,0.5773,0.2687,0.2004,0.7971,0.6947,1.1963,0.1913,0.4665,0.9621,1.1371,0.3283,0.4882,-0.0354,0.8016,0.4464,0.4204,0.9462,0.3343,0.5732,0.8947,0.7159,3,2,1.0
7424,0.0655,0.8419,0.478,0.2588,0.3177,0.399,0.3059,0.5102,0.3214,-0.1701,0.8534,0.4937,0.0448,0.1163,0.1675,0.8564,-0.1214,0.8274,0.2669,0.6346,0.4249,0.6524,0.1769,0.3021,-0.1747,0.449,1.1979,0.3989,0.836,0.561,0.7793,0.1452,1.2797,1.3366,0.452,-0.2187,-0.3184,1.0393,0.1821,0.8806,0.8776,0.7518,0.793,0.113,0.7325,1.0583,0.8034,1.2121,0.7723,0.6302,3,7,1.0
12764,0.27,0.6529,0.6202,0.9735,1.0376,0.3611,0.9059,0.3637,0.0503,0.368,0.405,0.6996,-0.0269,0.4315,0.8371,0.7368,1.265,0.7974,0.2884,0.5325,0.7582,0.362,0.0927,0.8085,0.6682,1.361,0.4993,0.1151,0.4071,0.7268,0.4032,0.497,0.8217,0.7394,0.5519,0.1577,0.319,0.5013,0.6559,0.5059,0.8676,0.4957,0.4598,0.6474,0.8415,1.0428,0.7329,0.6925,0.9849,0.1397,6,3,1.0
146,0.5639,0.4392,0.0787,0.9661,0.3412,0.5981,0.5656,-0.1441,0.5741,0.4332,0.286,0.0707,0.0913,0.452,0.3569,0.0676,-0.2517,0.518,0.0983,0.7346,0.0447,1.0252,0.342,0.3842,0.3118,0.5268,0.7295,0.8302,1.145,0.5626,0.2931,0.5389,0.7207,-0.0693,0.9139,0.3977,-0.0722,0.2438,0.109,0.1947,0.3189,0.7305,0.6073,0.9702,0.4605,0.0283,0.3643,0.8358,0.8586,0.2461,0,0,1.0
8371,1.1395,1.0833,0.1108,0.6874,0.799,0.2933,0.4804,0.5606,0.1239,0.2632,0.8043,0.5604,0.2262,0.3833,0.1896,0.2848,1.2266,0.5093,0.7915,1.1271,0.4478,0.4191,0.4056,0.2374,-0.3093,0.4839,0.7291,0.5987,0.2456,0.993,0.0045,0.7272,0.0226,0.4814,0.1424,0.0667,0.2334,0.2697,0.9496,0.5427,1.0798,0.5261,1.2621,1.0974,0.0848,0.4975,0.3393,0.9589,0.3617,1.2693,4,1,1.0
19458,0.0885,1.2588,0.7011,0.255,1.0519,0.3367,-0.2696,0.7351,0.6421,-0.0723,0.9833,0.9287,0.1549,0.4199,0.7706,0.9734,0.2159,-0.0172,0.8576,0.8257,0.4218,0.754,1.0258,0.7123,0.4954,0.7204,0.8486,0.6998,0.7344,0.6961,0.8853,0.3255,0.3959,0.3692,0.9457,0.1472,0.5321,0.0687,0.8562,0.4732,-0.2096,0.8243,1.0032,0.5412,0.9341,0.8102,0.2901,0.6122,0.1735,0.3666,9,7,1.0
4671,0.2169,0.1722,0.7799,0.3433,1.3068,0.5066,0.4523,0.5417,0.262,0.3621,-0.005,0.0975,0.1148,-0.1851,0.8662,1.1137,0.0148,0.864,0.3876,0.3315,0.7715,0.6958,0.2804,0.3549,0.6722,0.5627,0.7384,0.9383,1.1715,0.5861,0.8142,0.7756,0.9648,0.7635,0.1972,0.5297,0.8703,0.5716,0.1672,0.3656,1.1948,0.3506,0.8124,0.1647,0.3501,0.8054,0.4074,0.557,0.7577,1.0096,2,3,1.0
14358,0.1531,0.4957,0.9701,0.261,0.6977,0.9435,0.4511,0.1987,0.6961,0.2935,0.7498,0.0652,0.5188,1.2529,0.3715,0.6161,0.4039,-0.2198,0.4043,0.4149,0.2095,0.8645,0.5922,1.0897,1.0525,0.519,1.0483,0.8955,0.4919,0.3436,0.0808,0.5377,0.5919,0.3339,0.6836,1.0882,0.2573,0.3836,0.9864,-0.1308,0.3792,0.1025,0.9056,0.4367,-0.3988,0.6356,0.388,0.6108,0.8269,0.7721,7,1,1.0
9600,0.6226,0.4842,0.246,0.5256,0.275,0.0671,0.4793,0.3249,0.1821,0.4329,0.564,0.0081,0.7692,0.37,0.7139,-0.444,0.4915,0.6325,0.4298,0.7253,0.2099,0.5761,0.4956,0.735,-0.0073,0.5648,0.2946,-0.0311,0.7831,0.8253,0.8992,0.6092,0.6701,0.7417,0.7724,0.5768,0.5679,0.5324,0.0359,0.6343,0.0029,0.7668,1.0832,0.5192,-0.1933,0.6482,0.4109,0.9824,1.0704,0.8341,4,8,1.0
10943,0.3509,0.8469,0.9625,0.7076,0.3564,0.3612,0.525,0.603,0.3878,0.3887,1.1336,0.7983,0.7774,0.125,0.0598,0.5685,1.1918,0.2127,-0.0158,0.7,0.1522,0.8695,0.3208,0.3558,-0.2259,0.8228,0.6421,0.0869,0.7896,0.8973,0.784,0.1314,0.8034,0.7634,0.9718,0.945,0.0331,1.1205,0.9714,0.258,0.5527,0.1916,0.3388,0.6487,0.5825,-0.1772,1.126,0.5177,0.3759,0.6074,5,4,1.0
